category,Crop,District,CNext,CLast,CTransp,IrriType,IrriSource,ExpYield,Season
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,15,Rabi
Diseased,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,19,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Canal,18,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,15,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,19,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,17,Rabi
Stressed,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,18,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,15,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Groundwater,17,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Canal,19,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Canal,15,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Canal,15,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,20,Rabi
Pests,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Groundwater,17,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Groundwater,15,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,16,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,20,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,20,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,15,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Canal,20,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Groundwater,18,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Canal,17,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,18,Rabi
Stressed,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Canal,19,Rabi
Stressed,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,18,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,16,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,20,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,20,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,16,Rabi
Stressed,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,20,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Canal,18,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Groundwater,19,Rabi
Stressed,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,15,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,16,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,18,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Groundwater,18,Rabi
Pests,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,18,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Canal,15,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,17,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,20,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Groundwater,20,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,19,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,17,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Canal,20,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,19,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,19,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Groundwater,18,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Groundwater,16,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,18,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,15,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,20,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,19,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Groundwater,16,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,20,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,18,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,16,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Groundwater,20,Rabi
Diseased,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,17,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Groundwater,15,Rabi
Diseased,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Groundwater,17,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,16,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,19,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,15,Rabi
Pests,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,15,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Groundwater,19,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,15,Rabi
Pests,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Groundwater,19,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,15,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Groundwater,20,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Groundwater,20,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Groundwater,13,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Drip,Groundwater,13,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Rainfed,14,Rabi
Stressed,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Surface,Groundwater,14,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Surface,Groundwater,12,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Groundwater,12,Rabi
Pests,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Rainfed,12,Rabi
Stressed,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Surface,Groundwater,15,Rabi
Diseased,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Groundwater,13,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Groundwater,14,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Drip,Rainfed,13,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Rainfed,12,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Groundwater,14,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Drip,Groundwater,11,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Drip,Groundwater,10,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Groundwater,12,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Groundwater,12,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Groundwater,13,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Surface,Groundwater,10,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Groundwater,11,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Groundwater,14,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Groundwater,10,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Rainfed,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Surface,Groundwater,13,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Surface,Groundwater,11,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Groundwater,11,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Rainfed,10,Rabi
Pests,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Surface,Rainfed,11,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Rainfed,13,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Groundwater,10,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Drip,Groundwater,14,Rabi
Pests,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Groundwater,10,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Surface,Groundwater,10,Rabi
Stressed,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Drip,Rainfed,14,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Drip,Rainfed,15,Rabi
Diseased,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Groundwater,13,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Rainfed,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Surface,Groundwater,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Drip,Rainfed,15,Rabi
Diseased,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Rainfed,12,Rabi
Pests,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Surface,Groundwater,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Drip,Groundwater,12,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Surface,Groundwater,13,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Groundwater,10,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Groundwater,11,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Surface,Groundwater,13,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Surface,Rainfed,10,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Drip,Rainfed,11,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Surface,Rainfed,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Drip,Groundwater,11,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Rainfed,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Rainfed,11,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Drip,Groundwater,13,Rabi
Stressed,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Surface,Rainfed,10,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Surface,Rainfed,13,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Surface,Rainfed,12,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Drip,Rainfed,15,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Groundwater,10,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Surface,Rainfed,13,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Groundwater,10,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Drip,Rainfed,12,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Drip,Groundwater,14,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Groundwater,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Surface,Rainfed,15,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Groundwater,11,Rabi
Pests,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Rainfed,15,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Rainfed,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Drip,Rainfed,13,Rabi
Pests,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Rainfed,15,Rabi
Diseased,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Surface,Rainfed,12,Rabi
Diseased,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Surface,Rainfed,12,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Drip,Rainfed,10,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Rainfed,10,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Surface,Groundwater,15,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Surface,Groundwater,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Drip,Groundwater,11,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Drip,Rainfed,10,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Groundwater,13,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Surface,Groundwater,13,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Drip,Groundwater,12,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Drip,Rainfed,12,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Rainfed,12,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Surface,Rainfed,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Groundwater,11,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Surface,Groundwater,14,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Drip,Groundwater,13,Rabi
Diseased,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Drip,Rainfed,14,Rabi
Pests,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Surface,Groundwater,14,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Rainfed,13,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Drip,Rainfed,13,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Surface,Groundwater,14,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Groundwater,10,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Groundwater,11,Rabi
Stressed,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Surface,Groundwater,14,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Surface,Rainfed,13,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Surface,Rainfed,13,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Groundwater,11,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Rainfed,11,Rabi
Pests,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Surface,Groundwater,12,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Surface,Rainfed,10,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Rainfed,10,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Surface,Rainfed,10,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Rainfed,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Surface,Rainfed,13,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Rainfed,10,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Rainfed,12,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Surface,Groundwater,12,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Drip,Rainfed,10,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Rainfed,11,Rabi
Diseased,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Drip,Groundwater,12,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Surface,Groundwater,12,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Surface,Rainfed,11,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Surface,Rainfed,10,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Surface,Rainfed,13,Rabi
Stressed,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Drip,Rainfed,14,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Surface,Rainfed,14,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Rainfed,10,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Drip,Rainfed,13,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Drip,Groundwater,13,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Surface,Groundwater,13,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Rainfed,13,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Surface,Groundwater,14,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Rainfed,11,Rabi
Diseased,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Groundwater,13,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Surface,Rainfed,11,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Rainfed,13,Rabi
Pests,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Drip,Rainfed,12,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Drip,Groundwater,15,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Surface,Groundwater,12,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Surface,Rainfed,15,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Groundwater,12,Rabi
Diseased,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Drip,Rainfed,13,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Drip,Rainfed,11,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Surface,Groundwater,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Surface,Groundwater,14,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Surface,Groundwater,14,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,20,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Surface,Groundwater,14,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Surface,Groundwater,12,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Drip,Groundwater,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Groundwater,10,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Surface,Rainfed,14,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Groundwater,11,Rabi
Diseased,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Rainfed,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Drip,Rainfed,14,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Rainfed,13,Rabi
Stressed,Cotton,Mahabubnagar,Sorghum,Maize,Drilling,Drip,Canal,10,Rabi
Healthy,Cotton,Mahabubnagar,Sorghum,Maize,Drilling,Sprinkler,Groundwater,11,Rabi
Healthy,Cotton,Mahabubnagar,Maize,Sorghum,Drilling,Drip,Groundwater,12,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Surface,Rainfed,13,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Surface,Groundwater,15,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Groundwater,12,Rabi
Pests,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,15,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Groundwater,10,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Surface,Rainfed,12,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Groundwater,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Rainfed,13,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Groundwater,10,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Surface,Rainfed,15,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Groundwater,14,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Drip,Groundwater,12,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Rainfed,11,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Rainfed,12,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Surface,Rainfed,11,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Groundwater,11,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Rainfed,10,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Surface,Rainfed,14,Rabi
Healthy,Chillies,Mahabubnagar,Tomato,Onion,Seed Drilling,Drip,Groundwater,5,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Surface,Rainfed,10,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Rainfed,11,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Surface,Groundwater,15,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Rainfed,11,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Surface,Groundwater,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Surface,Rainfed,14,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Surface,Rainfed,11,Rabi
Healthy,Paddy,Mahabubnagar,Lentil,Pea,Transplanting,Flood,Canal,19,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Surface,Groundwater,12,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Rainfed,12,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Drip,Groundwater,15,Rabi
Pests,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Surface,Rainfed,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Surface,Groundwater,11,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Rainfed,12,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Rainfed,13,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Groundwater,13,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Groundwater,12,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Surface,Rainfed,14,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Surface,Groundwater,15,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Seed Drilling,Drip,Rainfed,13,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Rainfed,14,Rabi
Diseased,Groundnut,Mahabubnagar,Maize,Paddy,Drilling,Drip,Rainfed,15,Rabi
Stressed,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Surface,Groundwater,10,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Groundwater,10,Rabi
Stressed,Groundnut,Mahabubnagar,Paddy,Maize,Drilling,Drip,Groundwater,13,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Drip,Rainfed,14,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Canal,16,Rabi
Healthy,Paddy,Mahabubnagar,Pea,Lentil,Transplanting,Flood,Groundwater,17,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Seed Drilling,Drip,Groundwater,13,Rabi
Healthy,Groundnut,Mahabubnagar,Paddy,Maize,Broadcasting,Drip,Rainfed,12,Rabi
Healthy,Groundnut,Mahabubnagar,Maize,Paddy,Broadcasting,Drip,Rainfed,13,Rabi
